action_id,event_id,action_type,execution_slot,enforcement_latency_us,success_flag,affected_flows
38363,38363,Access Control,52,26.56771378996181,1,20
38364,38364,Access Control,1,29.705764397356898,1,33
38365,38365,Access Control,93,26.183739417163608,1,6
38366,38366,Traffic Redirection,9,32.67834496093018,1,21
38367,38367,Traffic Redirection,52,26.450693926665767,1,25
38368,38368,Access Control,83,19.512336113120153,1,23
38369,38369,Access Control,107,29.54121837617758,1,10
38370,38370,Access Control,20,34.90529676113184,1,24
38371,38371,Traffic Redirection,46,30.110423810447028,1,34
38372,38372,Traffic Redirection,90,30.86986965818731,1,32
38373,38373,Isolation,40,27.720571044081286,1,12
38374,38374,Access Control,38,26.93319910145212,1,43
38375,38375,Traffic Redirection,3,32.968420329559954,1,22
38376,38376,Isolation,48,33.6032134151491,1,37
38377,38377,Access Control,73,24.905896524355967,1,35
38378,38378,Isolation,30,41.559504320810525,1,15
38379,38379,Isolation,45,33.60301075320855,1,13
38380,38380,Access Control,94,27.743495405647693,1,35
38381,38381,Access Control,74,35.772123360038336,1,24
38382,38382,Traffic Redirection,15,28.550950121758028,0,9
38383,38383,Traffic Redirection,97,36.60010358423437,1,18
38384,38384,Access Control,112,29.33417338034884,1,27
38385,38385,Isolation,113,25.959764566423516,1,11
38386,38386,Isolation,1,29.001040841760723,1,45
38387,38387,Access Control,108,27.112469726479947,1,16
38388,38388,Access Control,101,28.45136864015016,0,45
38389,38389,Traffic Redirection,54,30.856239302607875,1,2
38390,38390,Isolation,108,37.084523734830185,1,41
38391,38391,Access Control,1,28.025821781977665,1,8
38392,38392,Isolation,35,35.775642153631416,1,14
38393,38393,Isolation,21,27.55504010279459,1,2
38394,38394,Isolation,56,32.5756689205509,1,6
38395,38395,Isolation,9,33.07388372162274,1,11
38396,38396,Access Control,29,29.356787712987867,1,38
38397,38397,Access Control,111,31.030238196045254,1,11
38398,38398,Traffic Redirection,1,27.77476953574546,1,10
38399,38399,Traffic Redirection,121,34.660743630417564,1,26
38400,38400,Access Control,116,25.400522850014365,1,10
38401,38401,Access Control,47,27.714426778747068,1,21
38402,38402,Isolation,18,25.00928427073358,1,4
38403,38403,Access Control,91,16.236844241342666,1,2
38404,38404,Access Control,85,36.408992876262545,1,17
38405,38405,Access Control,19,32.00939799911716,1,2
38406,38406,Access Control,118,30.547254508946644,1,16
38407,38407,Access Control,97,29.098822439659457,1,13
38408,38408,Isolation,83,25.11426726918009,1,48
38409,38409,Traffic Redirection,105,31.738445604375546,1,42
38410,38410,Isolation,14,21.78085775683332,0,34
38411,38411,Access Control,111,20.88806107309182,1,48
38412,38412,Traffic Redirection,107,30.453998633329263,1,3
38413,38413,Isolation,28,30.178496712485558,1,9
38414,38414,Traffic Redirection,21,37.69498323607717,1,38
38415,38415,Access Control,22,32.87783226933068,1,38
38416,38416,Traffic Redirection,66,28.527819963276894,1,44
38417,38417,Access Control,33,39.265027423691734,1,24
38418,38418,Access Control,18,32.711688777093364,1,28
38419,38419,Access Control,113,33.845981857305766,1,21
38420,38420,Traffic Redirection,19,34.1775963881997,1,11
38421,38421,Isolation,87,18.12446142279444,1,37
38422,38422,Isolation,87,33.707326502106646,1,37
38423,38423,Isolation,120,30.613262469634638,1,22
38424,38424,Access Control,7,19.266376472315272,1,29
38425,38425,Traffic Redirection,93,35.157188687229,1,22
38426,38426,Access Control,81,32.955456373549104,1,38
38427,38427,Isolation,63,22.570814082963928,1,38
38428,38428,Isolation,109,30.252200095677416,1,14
38429,38429,Traffic Redirection,61,19.382671779061713,1,31
38430,38430,Traffic Redirection,32,28.579789566917572,1,20
38431,38431,Isolation,41,20.863083362908824,1,30
38432,38432,Access Control,21,34.58651931004985,1,14
38433,38433,Access Control,33,31.315861266634606,1,41
38434,38434,Traffic Redirection,18,19.59743949440143,0,26
38435,38435,Traffic Redirection,18,29.558166676888366,1,19
38436,38436,Isolation,117,32.23111030471283,1,14
38437,38437,Access Control,5,33.37228569717679,1,45
38438,38438,Traffic Redirection,60,25.991153291280618,1,3
38439,38439,Isolation,45,30.409628442671305,1,15
38440,38440,Traffic Redirection,16,33.55075562597844,1,41
38441,38441,Access Control,25,23.72316657294947,1,22
38442,38442,Isolation,63,36.14225835545024,1,13
38443,38443,Isolation,11,28.311609018124813,1,15
38444,38444,Isolation,60,33.85122300053778,1,42
38445,38445,Traffic Redirection,69,30.67041506336191,1,22
38446,38446,Access Control,121,34.516665616720246,1,19
38447,38447,Isolation,69,37.47618872148192,1,46
38448,38448,Isolation,14,23.15496445252889,1,16
38449,38449,Access Control,23,37.09969442552694,1,32
38450,38450,Isolation,98,35.083435557125384,1,4
38451,38451,Traffic Redirection,81,29.469575061442843,1,38
38452,38452,Isolation,89,35.999430951229,1,38
38453,38453,Traffic Redirection,30,37.464497256660415,1,35
38454,38454,Traffic Redirection,75,25.02011687531985,1,42
38455,38455,Isolation,86,24.442951327312272,1,16
38456,38456,Isolation,126,29.227923580396453,1,30
38457,38457,Traffic Redirection,54,32.53025398830997,1,32
38458,38458,Traffic Redirection,71,26.740262768196796,1,42
38459,38459,Traffic Redirection,7,34.756440887714604,1,3
38460,38460,Isolation,19,27.52289922688199,1,16
38461,38461,Access Control,18,27.62302449078218,1,18
38462,38462,Access Control,61,28.319089116754583,0,31
38463,38463,Isolation,36,28.894122837993898,1,8
38464,38464,Isolation,19,27.929488208059798,1,34
38465,38465,Traffic Redirection,2,25.63324428031777,1,2
38466,38466,Traffic Redirection,18,26.762348176482906,1,16
38467,38467,Isolation,112,33.26202928228989,1,23
38468,38468,Traffic Redirection,71,31.921530544900552,1,8
38469,38469,Access Control,27,38.120602257690166,1,14
38470,38470,Isolation,57,32.11767334665317,0,14
38471,38471,Traffic Redirection,78,30.831466683340132,1,29
38472,38472,Traffic Redirection,108,19.286705929867008,1,47
38473,38473,Traffic Redirection,1,29.95446684371734,1,25
38474,38474,Traffic Redirection,60,32.49039685408649,1,48
38475,38475,Isolation,99,32.99443811422879,1,17
38476,38476,Isolation,76,39.978881812081106,1,47
38477,38477,Traffic Redirection,25,19.824982751860073,1,27
38478,38478,Isolation,46,23.27482400471612,1,48
38479,38479,Access Control,101,25.887401009959554,1,8
38480,38480,Traffic Redirection,83,25.982025153563946,1,8
38481,38481,Access Control,44,25.066238538423747,1,18
38482,38482,Traffic Redirection,120,25.17716884779219,1,42
38483,38483,Isolation,19,31.460085903927222,1,39
38484,38484,Traffic Redirection,91,35.90617713314267,1,20
38485,38485,Access Control,3,27.115238079892023,1,30
38486,38486,Traffic Redirection,23,28.41153825982386,1,38
38487,38487,Access Control,66,32.28815514617662,1,10
38488,38488,Access Control,91,29.48946337390967,1,3
38489,38489,Isolation,116,29.711012500697535,1,29
38490,38490,Access Control,51,32.483202674805355,1,48
38491,38491,Access Control,44,28.708844193651412,1,16
38492,38492,Traffic Redirection,87,28.639096324746376,1,34
38493,38493,Traffic Redirection,70,28.402670800578868,1,31
38494,38494,Traffic Redirection,110,37.067622007480814,1,11
38495,38495,Traffic Redirection,67,25.17126480359049,1,13
38496,38496,Access Control,72,36.45602422412556,1,2
38497,38497,Access Control,40,35.39716327559722,1,4
38498,38498,Access Control,97,40.92875671115023,1,33
38499,38499,Isolation,105,18.398975869736166,1,15
38500,38500,Access Control,126,29.63539921738627,1,39
38501,38501,Access Control,55,33.109966708236115,1,21
38502,38502,Traffic Redirection,46,26.972352498537443,1,44
38503,38503,Traffic Redirection,125,33.982418227989704,1,40
38504,38504,Traffic Redirection,70,28.088753952540507,1,12
38505,38505,Traffic Redirection,46,28.73621813734548,1,37
38506,38506,Isolation,30,30.95165446892783,1,43
38507,38507,Traffic Redirection,34,26.518590291307746,1,28
38508,38508,Isolation,1,27.41344723555166,1,20
38509,38509,Traffic Redirection,13,33.223731920438205,1,1
38510,38510,Traffic Redirection,71,33.00823286381812,1,28
38511,38511,Access Control,55,32.36233919130556,1,9
38512,38512,Access Control,31,28.574108610867118,1,20
38513,38513,Isolation,65,28.782824159581157,1,6
38514,38514,Isolation,107,29.9024750846653,1,43
38515,38515,Isolation,104,32.79860900580259,1,29
38516,38516,Access Control,83,29.367305974296137,1,36
38517,38517,Isolation,47,27.423539961461426,1,47
38518,38518,Isolation,98,34.93180511234709,1,20
38519,38519,Traffic Redirection,75,31.244826804910048,1,18
38520,38520,Isolation,51,28.04213358174606,1,30
38521,38521,Isolation,107,39.672597265783324,1,39
38522,38522,Isolation,15,32.63155782041203,1,39
38523,38523,Traffic Redirection,117,28.26792643471345,1,46
38524,38524,Access Control,77,35.283483065959764,1,35
38525,38525,Access Control,18,34.14223843540548,1,42
38526,38526,Access Control,123,28.162083876944084,1,25
38527,38527,Traffic Redirection,88,37.21890612508422,1,31
38528,38528,Access Control,67,36.967662481557475,1,11
38529,38529,Isolation,50,32.61521649645607,1,28
38530,38530,Isolation,20,28.265844026191363,1,8
38531,38531,Access Control,93,29.34641828942315,1,36
38532,38532,Isolation,69,21.096987506043256,1,32
38533,38533,Access Control,29,32.11360196359113,1,45
38534,38534,Traffic Redirection,56,27.722161999941775,1,5
38535,38535,Access Control,124,26.911279065774224,1,14
38536,38536,Access Control,21,19.62661565855715,1,34
38537,38537,Traffic Redirection,53,24.200211965064028,1,18
38538,38538,Access Control,78,29.015859421088898,1,44
38539,38539,Traffic Redirection,119,27.3837316966425,1,24
38540,38540,Access Control,18,22.482464840115178,1,43
38541,38541,Traffic Redirection,117,26.528606877332205,1,48
38542,38542,Isolation,27,21.094663658033298,0,25
38543,38543,Traffic Redirection,20,32.64122998730668,1,25
38544,38544,Access Control,124,20.696233785738038,1,37
38545,38545,Isolation,20,27.15577473760775,0,19
38546,38546,Access Control,6,33.34778226736949,1,39
38547,38547,Traffic Redirection,56,31.753479990829863,1,39
38548,38548,Isolation,77,27.740770866297883,1,25
38549,38549,Isolation,52,41.312503212232905,1,34
38550,38550,Access Control,60,27.4392689650013,1,37
38551,38551,Traffic Redirection,104,30.153608330316338,0,16
38552,38552,Isolation,7,39.82115391255792,1,48
38553,38553,Access Control,18,21.07050257992588,1,49
38554,38554,Isolation,35,31.518002108266238,1,23
38555,38555,Access Control,34,34.93693133100044,1,39
38556,38556,Isolation,36,21.778857362388347,1,23
38557,38557,Traffic Redirection,45,29.116041228959872,1,28
38558,38558,Access Control,62,28.629667283220126,1,7
38559,38559,Traffic Redirection,55,30.96554213684223,1,49
38560,38560,Isolation,19,32.64484301238535,1,48
38561,38561,Access Control,28,27.842237010542828,1,20
38562,38562,Traffic Redirection,94,31.025367601965986,1,43
38563,38563,Traffic Redirection,71,24.519090589009835,1,1
38564,38564,Isolation,72,32.320695038889596,1,43
38565,38565,Access Control,113,27.785118278795156,1,45
38566,38566,Traffic Redirection,75,30.922185522661515,1,28
38567,38567,Traffic Redirection,12,23.726315023970322,1,26
38568,38568,Isolation,113,33.89743584555482,1,23
38569,38569,Isolation,108,25.82274920510466,1,42
38570,38570,Traffic Redirection,15,36.281324801935966,1,31
38571,38571,Isolation,30,29.82058767817032,1,2
38572,38572,Isolation,39,36.712160346060685,1,3
38573,38573,Traffic Redirection,113,30.980235450504825,1,11
38574,38574,Access Control,68,36.94280303527771,1,46
38575,38575,Isolation,81,30.339298476988063,1,16
38576,38576,Access Control,50,32.72370803555108,0,37
38577,38577,Access Control,127,21.049919437406935,1,6
38578,38578,Isolation,40,31.772564840223595,1,49
38579,38579,Isolation,127,29.146476873801795,1,2
38580,38580,Access Control,102,30.570171517640773,1,5
38581,38581,Isolation,42,29.908730114530726,1,48
38582,38582,Isolation,37,38.23174246199032,1,1
38583,38583,Access Control,26,23.25986079486851,1,26
38584,38584,Isolation,102,26.34485125525726,1,19
38585,38585,Access Control,21,32.3313813265602,1,31
38586,38586,Access Control,37,29.21759056674904,1,14
38587,38587,Isolation,72,24.461440140549637,1,48
38588,38588,Traffic Redirection,113,24.92987315322574,1,26
38589,38589,Access Control,111,30.14609214200543,1,28
38590,38590,Isolation,95,31.152706396878653,1,44
38591,38591,Isolation,111,26.587914062764547,1,44
38592,38592,Isolation,32,32.96302886901939,1,30
38593,38593,Isolation,115,19.682261385692055,1,39
38594,38594,Access Control,36,24.3574706954766,0,24
38595,38595,Access Control,117,24.712541792544425,1,31
38596,38596,Access Control,5,21.597453756249784,1,9
38597,38597,Traffic Redirection,97,35.791747298073915,1,41
38598,38598,Traffic Redirection,19,30.506145434540358,1,37
38599,38599,Access Control,17,23.58785479113358,1,4
38600,38600,Isolation,43,33.65521799791598,1,11
38601,38601,Isolation,118,32.58445250523501,1,41
38602,38602,Isolation,107,29.553541108211455,1,42
38603,38603,Access Control,50,38.85625708623847,1,27
38604,38604,Traffic Redirection,36,35.25098806840084,1,32
38605,38605,Access Control,65,33.696896219777784,1,16
38606,38606,Isolation,92,24.42375604708171,1,46
38607,38607,Isolation,60,29.703380239708498,1,21
38608,38608,Isolation,110,26.190427114291552,0,21
38609,38609,Access Control,95,23.908573788004485,1,23
38610,38610,Traffic Redirection,127,34.37869294879566,1,32
38611,38611,Access Control,86,27.93275973094394,1,35
38612,38612,Access Control,44,34.12385955362771,1,22
38613,38613,Traffic Redirection,52,31.260061496090117,1,40
38614,38614,Traffic Redirection,121,30.442179065953514,1,44
38615,38615,Traffic Redirection,12,36.75564360223615,1,8
38616,38616,Isolation,86,32.691982668490766,1,9
38617,38617,Traffic Redirection,82,25.56780542888658,1,16
38618,38618,Isolation,22,32.88021269245402,1,41
38619,38619,Isolation,121,33.511272591668195,0,27
38620,38620,Traffic Redirection,5,23.601368657976984,1,33
38621,38621,Access Control,121,23.306577533060533,1,32
38622,38622,Traffic Redirection,77,30.357017282113514,1,45
38623,38623,Isolation,30,26.61052508262923,1,17
38624,38624,Isolation,4,37.371903744433645,1,49
38625,38625,Access Control,102,30.05797585417913,1,22
38626,38626,Access Control,118,32.25070645033968,1,4
38627,38627,Isolation,97,23.875303992115285,1,22
38628,38628,Access Control,25,31.382142400441477,1,4
38629,38629,Traffic Redirection,11,28.678440850727963,1,1
38630,38630,Access Control,60,31.372361154088626,1,13
38631,38631,Access Control,6,29.007392922357244,1,48
38632,38632,Traffic Redirection,57,34.54129826398945,1,14
38633,38633,Access Control,110,27.912963765600562,1,10
38634,38634,Access Control,46,36.609517647302646,1,9
38635,38635,Access Control,64,18.643783201723682,1,4
38636,38636,Access Control,86,24.617602773163785,1,2
38637,38637,Traffic Redirection,10,29.701645074814987,1,17
38638,38638,Isolation,1,34.052733112092355,1,46
38639,38639,Traffic Redirection,48,33.2265293286721,0,49
38640,38640,Isolation,38,33.26935462295869,1,29
38641,38641,Isolation,109,31.758024455650137,1,31
38642,38642,Access Control,19,32.11209862805137,1,16
38643,38643,Traffic Redirection,117,35.61219936751952,1,30
38644,38644,Access Control,44,22.673213994885934,1,39
38645,38645,Isolation,7,35.510288351882444,1,10
38646,38646,Isolation,105,34.02159127477024,1,34
38647,38647,Traffic Redirection,61,34.75189258147806,1,35
38648,38648,Access Control,121,28.24989660184969,1,47
38649,38649,Isolation,15,32.48693163471563,1,48
38650,38650,Isolation,52,29.66969457889952,0,15
38651,38651,Isolation,112,24.91587397165212,0,31
38652,38652,Isolation,91,31.656097487160384,1,43
38653,38653,Traffic Redirection,115,36.342962968883604,1,36
38654,38654,Isolation,42,27.127958681715796,1,46
38655,38655,Isolation,116,19.939895115115398,1,12
38656,38656,Isolation,114,35.65046845065767,1,5
38657,38657,Access Control,76,21.68429633604184,1,44
38658,38658,Access Control,92,39.7746521317984,0,37
38659,38659,Access Control,77,28.349671484714285,1,49
38660,38660,Traffic Redirection,97,29.989844536002007,1,29
38661,38661,Isolation,78,26.090741399158187,1,48
38662,38662,Access Control,123,23.568385398418954,1,33
38663,38663,Access Control,8,32.32797473683015,1,34
38664,38664,Isolation,18,20.46005153426509,1,22
38665,38665,Access Control,9,35.57299470627824,1,23
38666,38666,Isolation,121,29.58566291238874,1,30
38667,38667,Traffic Redirection,95,27.64295055033535,1,17
38668,38668,Isolation,47,25.11459163095929,1,14
38669,38669,Isolation,109,26.687742569903047,1,12
38670,38670,Traffic Redirection,86,40.62932790090082,1,6
38671,38671,Traffic Redirection,103,29.00185385851804,0,11
38672,38672,Traffic Redirection,60,41.908402733901966,1,7
38673,38673,Isolation,54,28.02524022464885,1,17
38674,38674,Access Control,41,32.63355566843395,0,7
38675,38675,Isolation,61,31.75213661396377,1,42
38676,38676,Traffic Redirection,117,19.56158223858826,1,40
